base,compare,unigrams,bigrams,label
plg-360.txt,org-314.txt,0.1167,0.0059,original
plg-360.txt,org-353.txt,0.1152,0.0198,original
plg-360.txt,org-402.txt,0.1141,0,original
plg-360.txt,org-347.txt,0.1139,0.0076,original
plg-360.txt,org-350.txt,0.1139,0.0076,original
plg-360.txt,org-327.txt,0.113,0.0213,original
plg-360.txt,org-372.txt,0.1106,0,original
plg-360.txt,org-416.txt,0.1105,0.0061,original
plg-360.txt,org-418.txt,0.1094,0.0229,original
plg-360.txt,org-357.txt,0.1093,0.02,original
plg-360.txt,org-364.txt,0.1093,0.02,original
plg-360.txt,org-389.txt,0.1079,0.0377,original
plg-360.txt,org-351.txt,0.1077,0.0122,original
plg-360.txt,org-410.txt,0.1077,0.0122,original
plg-360.txt,org-308.txt,0.1069,0.0094,original
plg-360.txt,org-309.txt,0.1033,0.0126,original
plg-360.txt,org-366.txt,0.1024,0,original
plg-360.txt,org-401.txt,0.0987,0,original
plg-360.txt,org-359.txt,0.095,0,original
plg-360.txt,org-413.txt,0.092,0.016,original
plg-360.txt,org-393.txt,0.0917,0.0198,original
plg-360.txt,org-336.txt,0.0907,0.0331,original
plg-360.txt,org-400.txt,0.0886,0,original
plg-360.txt,org-390.txt,0.0884,0,original
plg-360.txt,org-384.txt,0.088,0.0128,original
plg-360.txt,org-345.txt,0.0871,0,original
plg-360.txt,org-348.txt,0.0832,0.0251,original
plg-360.txt,org-394.txt,0.0819,0.008,original
plg-360.txt,org-395.txt,0.0813,0.0071,original
plg-360.txt,org-407.txt,0.0766,0.0201,original
plg-360.txt,org-398.txt,0.0757,0.0128,original
plg-360.txt,org-349.txt,0.0755,0.0069,original
plg-360.txt,org-305.txt,0.0753,0,original
plg-360.txt,org-412.txt,0.0703,0,original
plg-360.txt,org-387.txt,0.0678,0.0214,original
plg-360.txt,org-378.txt,0.0669,0,original
plg-360.txt,org-392.txt,0.0669,0,original
plg-360.txt,org-365.txt,0.0662,0,original
plg-360.txt,org-346.txt,0.0657,0.0122,original
plg-360.txt,org-304.txt,0.0651,0.0137,original
plg-360.txt,org-363.txt,0.0647,0,original
plg-360.txt,org-379.txt,0.061,0.0063,original
plg-360.txt,org-358.txt,0.0607,0.0068,original
plg-360.txt,org-338.txt,0.0605,0,original
plg-360.txt,org-352.txt,0.0564,0.0109,original
plg-360.txt,org-417.txt,0.0528,0.0101,original
plg-360.txt,org-344.txt,0.0527,0.0124,original
plg-360.txt,org-321.txt,0.0514,0,original
plg-360.txt,org-356.txt,0.0494,0.0127,original
plg-360.txt,org-329.txt,0.0493,0,original
plg-360.txt,org-355.txt,0.0492,0.0076,original
plg-360.txt,org-399.txt,0.0492,0,original
plg-360.txt,org-382.txt,0.0473,0.0034,original
plg-360.txt,org-301.txt,0.0448,0,original
plg-360.txt,org-369.txt,0.0447,0,original
plg-360.txt,org-397.txt,0.0422,0,original
plg-360.txt,org-368.txt,0.0419,0.0058,original
plg-360.txt,org-406.txt,0.0414,0,original
plg-360.txt,org-362.txt,0.0405,0,original
plg-360.txt,org-391.txt,0.0405,0,original
plg-360.txt,org-325.txt,0.0387,0,original
plg-360.txt,org-411.txt,0.0374,0.009,original
plg-360.txt,org-322.txt,0.0362,0,original
plg-360.txt,org-409.txt,0.0342,0.0028,original
plg-360.txt,org-396.txt,0.0253,0.0078,original
plg-360.txt,org-324.txt,0.025,0,original
plg-360.txt,org-414.txt,0.025,0,original
plg-360.txt,org-404.txt,0.0247,0,original
plg-360.txt,org-405.txt,0.0242,0,original
plg-360.txt,org-326.txt,0.0214,0,original
plg-360.txt,org-317.txt,0.0182,0,original
plg-360.txt,org-419.txt,0.0131,0,original
plg-360.txt,org-376.txt,0.0042,0,original
plg-360.txt,org-323.txt,0,0,original
plg-361.txt,org-365.txt,0.4981,0.4032,copy
plg-361.txt,org-363.txt,0.4459,0.2183,copy
plg-361.txt,org-374.txt,0.2372,0,original
plg-361.txt,org-375.txt,0.2131,0,original
plg-361.txt,org-413.txt,0.2079,0.0134,original
plg-361.txt,org-356.txt,0.1763,0,original
plg-361.txt,org-349.txt,0.1718,0.0036,original
plg-361.txt,org-415.txt,0.171,0.0046,original
plg-361.txt,org-409.txt,0.1671,0.003,original
plg-361.txt,org-339.txt,0.1566,0,original
plg-361.txt,org-338.txt,0.143,0,original
plg-361.txt,org-377.txt,0.1398,0,original
plg-361.txt,org-401.txt,0.1302,0,original
plg-361.txt,org-384.txt,0.1249,0,original
plg-361.txt,org-345.txt,0.1245,0,original
plg-361.txt,org-357.txt,0.1212,0.0052,original
plg-361.txt,org-364.txt,0.1212,0.0052,original
plg-361.txt,org-355.txt,0.1209,0,original
plg-361.txt,org-383.txt,0.1177,0,original
plg-361.txt,org-303.txt,0.1134,0,original
plg-361.txt,org-318.txt,0.1124,0.0042,original
plg-361.txt,org-400.txt,0.1099,0,original
plg-361.txt,org-379.txt,0.109,0,original
plg-361.txt,org-382.txt,0.1087,0.0109,original
plg-361.txt,org-418.txt,0.107,0.0059,original
plg-361.txt,org-304.txt,0.1025,0,original
plg-361.txt,org-352.txt,0.0985,0,original
plg-361.txt,org-314.txt,0.0982,0,original
plg-361.txt,org-306.txt,0.0959,0,original
plg-361.txt,org-332.txt,0.0941,0,original
plg-361.txt,org-308.txt,0.0922,0.0049,original
plg-361.txt,org-389.txt,0.0919,0,original
plg-361.txt,org-347.txt,0.0918,0,original
plg-361.txt,org-350.txt,0.0918,0,original
plg-361.txt,org-333.txt,0.0905,0.004,original
plg-361.txt,org-371.txt,0.08,0,original
plg-361.txt,org-393.txt,0.0787,0,original
plg-361.txt,org-319.txt,0.075,0,original
plg-361.txt,org-334.txt,0.0734,0.004,original
plg-361.txt,org-411.txt,0.0733,0,original
plg-361.txt,org-366.txt,0.0712,0,original
plg-361.txt,org-313.txt,0.0705,0.0042,original
plg-361.txt,org-406.txt,0.0698,0,original
plg-361.txt,org-302.txt,0.0687,0,original
plg-361.txt,org-385.txt,0.0686,0,original
plg-361.txt,org-305.txt,0.0668,0,original
plg-361.txt,org-360.txt,0.0658,0,original
plg-361.txt,org-337.txt,0.0654,0,original
plg-361.txt,org-412.txt,0.0635,0,original
plg-361.txt,org-351.txt,0.0632,0.0129,original
plg-361.txt,org-410.txt,0.0632,0.0129,original
plg-361.txt,org-417.txt,0.0607,0,original
plg-361.txt,org-388.txt,0.0594,0,original
plg-361.txt,org-403.txt,0.0584,0,original
plg-361.txt,org-331.txt,0.0572,0,original
plg-361.txt,org-358.txt,0.0566,0.0035,original
plg-361.txt,org-380.txt,0.0564,0,original
plg-361.txt,org-322.txt,0.0559,0,original
plg-361.txt,org-387.txt,0.0553,0,original
plg-361.txt,org-336.txt,0.053,0,original
plg-361.txt,org-408.txt,0.0523,0,original
plg-361.txt,org-378.txt,0.0513,0,original
plg-361.txt,org-396.txt,0.0512,0,original
plg-361.txt,org-376.txt,0.0504,0,original
plg-361.txt,org-414.txt,0.0502,0,original
plg-361.txt,org-419.txt,0.0489,0,original
plg-361.txt,org-320.txt,0.0486,0.0035,original
plg-361.txt,org-404.txt,0.0465,0.0091,original
plg-361.txt,org-394.txt,0.0448,0,original
plg-361.txt,org-390.txt,0.0443,0,original
plg-361.txt,org-348.txt,0.0434,0,original
plg-361.txt,org-372.txt,0.0431,0,original
plg-361.txt,org-307.txt,0.0428,0,original
plg-361.txt,org-316.txt,0.0405,0,original
plg-361.txt,org-301.txt,0.0403,0,original
plg-361.txt,org-361.txt,0.0389,0,original
plg-361.txt,org-327.txt,0.0375,0,original
plg-361.txt,org-369.txt,0.0359,0,original
plg-361.txt,org-325.txt,0.0352,0,original
plg-361.txt,org-381.txt,0.0337,0.0089,original
plg-361.txt,org-329.txt,0.0336,0,original
plg-361.txt,org-399.txt,0.0324,0,original
plg-361.txt,org-386.txt,0.0323,0,original
plg-361.txt,org-315.txt,0.0319,0,original
plg-361.txt,org-346.txt,0.0317,0,original
plg-361.txt,org-354.txt,0.0315,0,original
plg-361.txt,org-330.txt,0.0306,0.0082,original
plg-361.txt,org-367.txt,0.0304,0.0051,original
plg-361.txt,org-328.txt,0.0275,0,original
plg-361.txt,org-398.txt,0.0272,0,original
plg-361.txt,org-353.txt,0.0258,0,original
plg-361.txt,org-407.txt,0.0258,0,original
plg-361.txt,org-395.txt,0.0255,0,original
plg-361.txt,org-344.txt,0.0248,0,original
plg-361.txt,org-300.txt,0.0243,0.0039,original
plg-361.txt,org-321.txt,0.0242,0,original
plg-361.txt,org-359.txt,0.0226,0,original
plg-361.txt,org-335.txt,0.0221,0,original
plg-361.txt,org-326.txt,0.0208,0,original
plg-361.txt,org-309.txt,0.0205,0,original
plg-361.txt,org-362.txt,0.019,0,original
plg-361.txt,org-391.txt,0.019,0,original
plg-361.txt,org-324.txt,0.0154,0,original
plg-361.txt,org-416.txt,0.0146,0,original
plg-361.txt,org-368.txt,0.0145,0,original
plg-361.txt,org-397.txt,0.0145,0,original
plg-361.txt,org-323.txt,0.0132,0,original
plg-361.txt,org-392.txt,0.0123,0,original
plg-361.txt,org-312.txt,0.0122,0,original
plg-361.txt,org-370.txt,0.0121,0,original
plg-361.txt,org-405.txt,0.0117,0,original
plg-361.txt,org-373.txt,0.0111,0,original
plg-361.txt,org-402.txt,0.01,0,original
plg-361.txt,org-317.txt,0.0067,0,original
plg-362.txt,org-366.txt,0.2952,0.0815,copy
plg-362.txt,org-415.txt,0.2492,0.0049,copy
plg-362.txt,org-388.txt,0.2295,0.0042,original
plg-362.txt,org-377.txt,0.2292,0,original
plg-362.txt,org-303.txt,0.2227,0,original
plg-362.txt,org-367.txt,0.2163,0,original
plg-362.txt,org-339.txt,0.216,0,original
plg-362.txt,org-314.txt,0.2126,0,original
plg-362.txt,org-408.txt,0.2065,0,original
plg-362.txt,org-375.txt,0.2031,0,original
plg-362.txt,org-331.txt,0.1968,0,original
plg-362.txt,org-412.txt,0.19,0,original
plg-362.txt,org-418.txt,0.1875,0,original
plg-362.txt,org-305.txt,0.1701,0.0114,original
plg-362.txt,org-309.txt,0.1696,0,original
plg-362.txt,org-401.txt,0.1664,0,original
plg-362.txt,org-318.txt,0.1616,0.0044,original
plg-362.txt,org-332.txt,0.1597,0,original
plg-362.txt,org-313.txt,0.1545,0,original
plg-362.txt,org-306.txt,0.153,0,original
plg-362.txt,org-374.txt,0.1525,0,original
plg-362.txt,org-315.txt,0.1516,0,original
plg-362.txt,org-334.txt,0.1503,0,original
plg-362.txt,org-347.txt,0.1501,0,original
plg-362.txt,org-350.txt,0.1501,0,original
plg-362.txt,org-380.txt,0.1459,0,original
plg-362.txt,org-352.txt,0.1442,0,original
plg-362.txt,org-354.txt,0.1398,0,original
plg-362.txt,org-368.txt,0.1392,0,original
plg-362.txt,org-302.txt,0.1383,0.0045,original
plg-362.txt,org-371.txt,0.1383,0,original
plg-362.txt,org-385.txt,0.1379,0.0045,original
plg-362.txt,org-370.txt,0.1364,0.0078,original
plg-362.txt,org-348.txt,0.1345,0.0035,original
plg-362.txt,org-357.txt,0.1343,0,original
plg-362.txt,org-364.txt,0.1343,0,original
plg-362.txt,org-345.txt,0.1318,0,original
plg-362.txt,org-319.txt,0.1309,0,original
plg-362.txt,org-413.txt,0.13,0,original
plg-362.txt,org-360.txt,0.1233,0,original
plg-362.txt,org-333.txt,0.1232,0,original
plg-362.txt,org-307.txt,0.1211,0.0047,original
plg-362.txt,org-389.txt,0.1189,0,original
plg-362.txt,org-335.txt,0.1187,0,original
plg-362.txt,org-356.txt,0.1184,0,original
plg-362.txt,org-387.txt,0.117,0,original
plg-362.txt,org-363.txt,0.1147,0,original
plg-362.txt,org-329.txt,0.1124,0,original
plg-362.txt,org-386.txt,0.1116,0,original
plg-362.txt,org-316.txt,0.1109,0,original
plg-362.txt,org-372.txt,0.1073,0.0112,original
plg-362.txt,org-349.txt,0.1052,0,original
plg-362.txt,org-399.txt,0.1039,0,original
plg-362.txt,org-337.txt,0.1028,0,original
plg-362.txt,org-402.txt,0.1021,0,original
plg-362.txt,org-390.txt,0.0993,0,original
plg-362.txt,org-353.txt,0.0991,0,original
plg-362.txt,org-327.txt,0.0978,0.0047,original
plg-362.txt,org-383.txt,0.0952,0,original
plg-362.txt,org-403.txt,0.0948,0,original
plg-362.txt,org-359.txt,0.0942,0,original
plg-362.txt,org-328.txt,0.0935,0,original
plg-362.txt,org-308.txt,0.0904,0,original
plg-362.txt,org-300.txt,0.0898,0,original
plg-362.txt,org-384.txt,0.0894,0,original
plg-362.txt,org-400.txt,0.0888,0,original
plg-362.txt,org-417.txt,0.0888,0,original
plg-362.txt,org-320.txt,0.0878,0,original
plg-362.txt,org-373.txt,0.0852,0,original
plg-362.txt,org-312.txt,0.0845,0,original
plg-362.txt,org-392.txt,0.0816,0,original
plg-362.txt,org-338.txt,0.0815,0,original
plg-362.txt,org-304.txt,0.0812,0,original
plg-362.txt,org-365.txt,0.0804,0.0068,original
plg-362.txt,org-362.txt,0.0798,0,original
plg-362.txt,org-391.txt,0.0798,0,original
plg-362.txt,org-301.txt,0.0794,0,original
plg-362.txt,org-351.txt,0.0786,0,original
plg-362.txt,org-410.txt,0.0786,0,original
plg-362.txt,org-355.txt,0.0767,0,original
plg-362.txt,org-395.txt,0.0766,0,original
plg-362.txt,org-361.txt,0.0762,0,original
plg-362.txt,org-346.txt,0.0751,0,original
plg-362.txt,org-414.txt,0.0725,0,original
plg-362.txt,org-416.txt,0.0719,0.0068,original
plg-362.txt,org-407.txt,0.0706,0,original
plg-362.txt,org-379.txt,0.0694,0,original
plg-362.txt,org-382.txt,0.0693,0,original
plg-362.txt,org-344.txt,0.0667,0,original
plg-362.txt,org-405.txt,0.0647,0,original
plg-362.txt,org-330.txt,0.0636,0,original
plg-362.txt,org-336.txt,0.063,0,original
plg-362.txt,org-397.txt,0.0629,0,original
plg-362.txt,org-381.txt,0.0603,0,original
plg-362.txt,org-394.txt,0.0594,0,original
plg-362.txt,org-398.txt,0.0578,0,original
plg-362.txt,org-322.txt,0.0564,0,original
plg-362.txt,org-411.txt,0.0492,0,original
plg-362.txt,org-325.txt,0.0466,0,original
plg-362.txt,org-376.txt,0.0425,0,original
plg-362.txt,org-393.txt,0.0422,0,original
plg-362.txt,org-419.txt,0.0388,0,original
plg-362.txt,org-396.txt,0.0347,0,original
plg-362.txt,org-321.txt,0.0346,0,original
plg-362.txt,org-369.txt,0.0302,0,original
plg-362.txt,org-358.txt,0.0289,0,original
plg-362.txt,org-326.txt,0.0267,0,original
plg-362.txt,org-378.txt,0.0248,0,original
plg-362.txt,org-409.txt,0.0202,0,original
plg-362.txt,org-404.txt,0.0156,0,original
plg-362.txt,org-317.txt,0.0148,0,original
plg-362.txt,org-324.txt,0.0144,0,original
plg-362.txt,org-323.txt,0.0072,0,original
plg-362.txt,org-406.txt,0,0,original
plg-370.txt,org-378.txt,0.7039,0.5857,copy
plg-370.txt,org-379.txt,0.6576,0.5679,copy
plg-370.txt,org-352.txt,0.15,0.0064,original
plg-370.txt,org-375.txt,0.1408,0.0167,original
plg-370.txt,org-338.txt,0.1356,0,original
plg-370.txt,org-409.txt,0.1331,0,original
plg-370.txt,org-313.txt,0.1285,0.0035,original
plg-370.txt,org-403.txt,0.1153,0.0036,original
plg-370.txt,org-381.txt,0.1141,0.0114,original
plg-370.txt,org-363.txt,0.1138,0,original
plg-370.txt,org-384.txt,0.1129,0.0076,original
plg-370.txt,org-330.txt,0.111,0.0142,original
plg-370.txt,org-305.txt,0.1102,0.0045,original
plg-370.txt,org-339.txt,0.1077,0.0081,original
plg-370.txt,org-413.txt,0.1059,0.0143,original
plg-370.txt,org-349.txt,0.1044,0.0093,original
plg-370.txt,org-351.txt,0.103,0.0036,original
plg-370.txt,org-410.txt,0.103,0.0036,original
plg-370.txt,org-316.txt,0.1009,0.0041,original
plg-370.txt,org-418.txt,0.1001,0,original
plg-370.txt,org-415.txt,0.0918,0.0078,original
plg-370.txt,org-347.txt,0.0904,0,original
plg-370.txt,org-350.txt,0.0904,0,original
plg-370.txt,org-374.txt,0.0901,0.0173,original
plg-370.txt,org-345.txt,0.0896,0.0029,original
plg-370.txt,org-303.txt,0.0876,0.006,original
plg-370.txt,org-388.txt,0.0866,0.0033,original
plg-370.txt,org-389.txt,0.0864,0,original
plg-370.txt,org-333.txt,0.0861,0.0034,original
plg-370.txt,org-356.txt,0.085,0,original
plg-370.txt,org-382.txt,0.0822,0,original
plg-370.txt,org-387.txt,0.0821,0.0047,original
plg-370.txt,org-383.txt,0.082,0.0041,original
plg-370.txt,org-354.txt,0.0819,0.0077,original
plg-370.txt,org-406.txt,0.0812,0,original
plg-370.txt,org-315.txt,0.0807,0.0075,original
plg-370.txt,org-329.txt,0.0787,0,original
plg-370.txt,org-308.txt,0.0781,0,original
plg-370.txt,org-377.txt,0.0775,0,original
plg-370.txt,org-386.txt,0.0759,0,original
plg-370.txt,org-361.txt,0.0741,0.0043,original
plg-370.txt,org-325.txt,0.0723,0,original
plg-370.txt,org-419.txt,0.0722,0,original
plg-370.txt,org-344.txt,0.0716,0,original
plg-370.txt,org-417.txt,0.0713,0,original
plg-370.txt,org-376.txt,0.0709,0,original
plg-370.txt,org-314.txt,0.0692,0,original
plg-370.txt,org-401.txt,0.0687,0,original
plg-370.txt,org-322.txt,0.0656,0,original
plg-370.txt,org-366.txt,0.0652,0,original
plg-370.txt,org-392.txt,0.065,0,original
plg-370.txt,org-393.txt,0.0649,0.0035,original
plg-370.txt,org-365.txt,0.0639,0,original
plg-370.txt,org-318.txt,0.0625,0,original
plg-370.txt,org-320.txt,0.0625,0,original
plg-370.txt,org-412.txt,0.0625,0,original
plg-370.txt,org-331.txt,0.0592,0,original
plg-370.txt,org-346.txt,0.0584,0,original
plg-370.txt,org-319.txt,0.0572,0.0035,original
plg-370.txt,org-309.txt,0.057,0,original
plg-370.txt,org-414.txt,0.0568,0,original
plg-370.txt,org-328.txt,0.0567,0.0037,original
plg-370.txt,org-302.txt,0.0554,0,original
plg-370.txt,org-385.txt,0.0553,0,original
plg-370.txt,org-332.txt,0.0538,0,original
plg-370.txt,org-359.txt,0.0537,0,original
plg-370.txt,org-367.txt,0.0526,0,original
plg-370.txt,org-306.txt,0.0521,0,original
plg-370.txt,org-395.txt,0.0513,0,original
plg-370.txt,org-400.txt,0.0508,0,original
plg-370.txt,org-397.txt,0.0505,0,original
plg-370.txt,org-402.txt,0.0494,0,original
plg-370.txt,org-404.txt,0.0491,0,original
plg-370.txt,org-396.txt,0.0482,0,original
plg-370.txt,org-407.txt,0.0474,0,original
plg-370.txt,org-335.txt,0.0467,0.0067,original
plg-370.txt,org-362.txt,0.0463,0,original
plg-370.txt,org-391.txt,0.0463,0,original
plg-370.txt,org-411.txt,0.0461,0,original
plg-370.txt,org-304.txt,0.0449,0,original
plg-370.txt,org-399.txt,0.0448,0,original
plg-370.txt,org-334.txt,0.044,0,original
plg-370.txt,org-408.txt,0.0434,0,original
plg-370.txt,org-355.txt,0.0428,0,original
plg-370.txt,org-380.txt,0.0415,0,original
plg-370.txt,org-398.txt,0.0413,0,original
plg-370.txt,org-360.txt,0.0412,0.0046,original
plg-370.txt,org-371.txt,0.0409,0,original
plg-370.txt,org-312.txt,0.0397,0,original
plg-370.txt,org-301.txt,0.039,0,original
plg-370.txt,org-357.txt,0.0385,0,original
plg-370.txt,org-364.txt,0.0385,0,original
plg-370.txt,org-307.txt,0.0372,0,original
plg-370.txt,org-405.txt,0.037,0,original
plg-370.txt,org-327.txt,0.0346,0,original
plg-370.txt,org-353.txt,0.0313,0,original
plg-370.txt,org-358.txt,0.0298,0,original
plg-370.txt,org-337.txt,0.0293,0,original
plg-370.txt,org-369.txt,0.0291,0,original
plg-370.txt,org-373.txt,0.0271,0,original
plg-370.txt,org-390.txt,0.0262,0,original
plg-370.txt,org-336.txt,0.0246,0,original
plg-370.txt,org-416.txt,0.0234,0,original
plg-370.txt,org-326.txt,0.022,0,original
plg-370.txt,org-300.txt,0.0177,0,original
plg-370.txt,org-324.txt,0.0177,0,original
plg-370.txt,org-372.txt,0.0169,0.0044,original
plg-370.txt,org-394.txt,0.0151,0,original
plg-370.txt,org-348.txt,0.0145,0,original
plg-370.txt,org-368.txt,0.0143,0,original
plg-370.txt,org-321.txt,0.0135,0,original
plg-370.txt,org-370.txt,0.0127,0,original
plg-370.txt,org-317.txt,0.0063,0,original
plg-370.txt,org-323.txt,0.0052,0,original
plg-371.txt,org-371.txt,0.8242,0.6528,copy
plg-371.txt,org-370.txt,0.7646,0.5157,copy
plg-371.txt,org-332.txt,0.4179,0.011,copy
plg-371.txt,org-367.txt,0.4162,0.0175,copy
plg-371.txt,org-306.txt,0.4142,0.0115,original
plg-371.txt,org-377.txt,0.384,0.0358,original
plg-371.txt,org-408.txt,0.3708,0.0234,original
plg-371.txt,org-415.txt,0.3546,0.0284,original
plg-371.txt,org-335.txt,0.3394,0.0439,original
plg-371.txt,org-360.txt,0.3328,0.0341,original
plg-371.txt,org-307.txt,0.3186,0.0231,original
plg-371.txt,org-303.txt,0.3145,0.0154,original
plg-371.txt,org-334.txt,0.3135,0.0138,original
plg-371.txt,org-373.txt,0.2961,0.0207,original
plg-371.txt,org-314.txt,0.2943,0.0106,original
plg-371.txt,org-319.txt,0.287,0.0215,original
plg-371.txt,org-380.txt,0.2869,0.0179,original
plg-371.txt,org-313.txt,0.2723,0.0143,original
plg-371.txt,org-372.txt,0.2721,0.0089,original
plg-371.txt,org-353.txt,0.2685,0.0088,original
plg-371.txt,org-315.txt,0.2335,0.0152,original
plg-371.txt,org-320.txt,0.233,0.0213,original
plg-371.txt,org-312.txt,0.2283,0.0292,original
plg-371.txt,org-418.txt,0.2276,0.0152,original
plg-371.txt,org-318.txt,0.2253,0.0107,original
plg-371.txt,org-388.txt,0.2219,0.0066,original
plg-371.txt,org-359.txt,0.2204,0.0181,original
plg-371.txt,org-300.txt,0.2188,0.0343,original
plg-371.txt,org-354.txt,0.2161,0.0155,original
plg-371.txt,org-389.txt,0.2142,0.0167,original
plg-371.txt,org-416.txt,0.2131,0,original
plg-371.txt,org-386.txt,0.2124,0,original
plg-371.txt,org-337.txt,0.2058,0.0147,original
plg-371.txt,org-347.txt,0.2058,0.0102,original
plg-371.txt,org-350.txt,0.2058,0.0102,original
plg-371.txt,org-302.txt,0.1997,0.0184,original
plg-371.txt,org-385.txt,0.1992,0.0183,original
plg-371.txt,org-331.txt,0.1959,0.015,original
plg-371.txt,org-346.txt,0.1923,0.0072,original
plg-371.txt,org-309.txt,0.187,0.0056,original
plg-371.txt,org-305.txt,0.1862,0.0136,original
plg-371.txt,org-328.txt,0.1824,0.0149,original
plg-371.txt,org-366.txt,0.182,0.005,original
plg-371.txt,org-383.txt,0.1814,0.0123,original
plg-371.txt,org-390.txt,0.1809,0,original
plg-371.txt,org-387.txt,0.1717,0.0192,original
plg-371.txt,org-402.txt,0.1629,0,original
plg-371.txt,org-374.txt,0.1587,0.0042,original
plg-371.txt,org-336.txt,0.1504,0.0147,original
plg-371.txt,org-407.txt,0.144,0.0089,original
plg-371.txt,org-417.txt,0.1407,0.0045,original
plg-371.txt,org-348.txt,0.1355,0.0111,original
plg-371.txt,org-308.txt,0.1283,0.0042,original
plg-371.txt,org-316.txt,0.1242,0.0082,original
plg-371.txt,org-398.txt,0.1236,0.0038,original
plg-371.txt,org-333.txt,0.1209,0.0068,original
plg-371.txt,org-356.txt,0.1179,0.0113,original
plg-371.txt,org-368.txt,0.1176,0,original
plg-371.txt,org-401.txt,0.1171,0,original
plg-371.txt,org-375.txt,0.1159,0.0054,original
plg-371.txt,org-357.txt,0.1155,0.0089,original
plg-371.txt,org-364.txt,0.1155,0.0089,original
plg-371.txt,org-327.txt,0.1147,0.0075,original
plg-371.txt,org-351.txt,0.1018,0.0036,original
plg-371.txt,org-410.txt,0.1018,0.0036,original
plg-371.txt,org-362.txt,0.1,0,original
plg-371.txt,org-391.txt,0.1,0,original
plg-371.txt,org-339.txt,0.0999,0.004,original
plg-371.txt,org-352.txt,0.0992,0.0032,original
plg-371.txt,org-304.txt,0.0908,0.0061,original
plg-371.txt,org-400.txt,0.0872,0,original
plg-371.txt,org-403.txt,0.0853,0.0036,original
plg-371.txt,org-338.txt,0.0848,0,original
plg-371.txt,org-381.txt,0.0831,0.0037,original
plg-371.txt,org-330.txt,0.078,0.0035,original
plg-371.txt,org-344.txt,0.0771,0.0055,original
plg-371.txt,org-301.txt,0.0763,0.0055,original
plg-371.txt,org-395.txt,0.075,0.0031,original
plg-371.txt,org-384.txt,0.0746,0.0038,original
plg-371.txt,org-361.txt,0.0724,0,original
plg-371.txt,org-321.txt,0.0702,0,original
plg-371.txt,org-355.txt,0.0657,0.0034,original
plg-371.txt,org-393.txt,0.0655,0.0035,original
plg-371.txt,org-369.txt,0.064,0,original
plg-371.txt,org-329.txt,0.0626,0,original
plg-371.txt,org-396.txt,0.0581,0.0035,original
plg-371.txt,org-394.txt,0.0578,0.0036,original
plg-371.txt,org-399.txt,0.0536,0,original
plg-371.txt,org-411.txt,0.0497,0.004,original
plg-371.txt,org-345.txt,0.0491,0,original
plg-371.txt,org-358.txt,0.0473,0.003,original
plg-371.txt,org-419.txt,0.0444,0,original
plg-371.txt,org-317.txt,0.0441,0,original
plg-371.txt,org-349.txt,0.041,0,original
plg-371.txt,org-413.txt,0.0403,0,original
plg-371.txt,org-363.txt,0.0395,0,original
plg-371.txt,org-382.txt,0.0332,0.003,original
plg-371.txt,org-379.txt,0.0318,0,original
plg-371.txt,org-392.txt,0.0288,0,original
plg-371.txt,org-322.txt,0.0286,0,original
plg-371.txt,org-409.txt,0.0277,0.0025,original
plg-371.txt,org-376.txt,0.0272,0,original
plg-371.txt,org-365.txt,0.026,0,original
plg-371.txt,org-325.txt,0.0246,0,original
plg-371.txt,org-412.txt,0.0209,0,original
plg-371.txt,org-397.txt,0.0207,0,original
plg-371.txt,org-404.txt,0.0202,0,original
plg-371.txt,org-378.txt,0.0185,0,original
plg-371.txt,org-405.txt,0.0183,0,original
plg-371.txt,org-414.txt,0.0157,0,original
plg-371.txt,org-326.txt,0.0146,0,original
plg-371.txt,org-323.txt,0.0141,0,original
plg-371.txt,org-406.txt,0.0075,0,original
plg-371.txt,org-324.txt,0.0061,0,original
plg-372.txt,org-377.txt,0.7691,0.5974,copy
plg-372.txt,org-372.txt,0.7433,0.5585,copy
plg-372.txt,org-332.txt,0.4367,0.0497,copy
plg-372.txt,org-306.txt,0.4357,0.0519,copy
plg-372.txt,org-408.txt,0.4109,0.0368,original
plg-372.txt,org-415.txt,0.4001,0.0636,original
plg-372.txt,org-367.txt,0.3591,0.038,original
plg-372.txt,org-371.txt,0.3477,0.0334,original
plg-372.txt,org-307.txt,0.3314,0.0549,original
plg-372.txt,org-335.txt,0.3305,0.087,original
plg-372.txt,org-370.txt,0.3161,0.0096,original
plg-372.txt,org-303.txt,0.3138,0.0511,original
plg-372.txt,org-380.txt,0.3008,0.0388,original
plg-372.txt,org-360.txt,0.296,0.0802,original
plg-372.txt,org-319.txt,0.2939,0.0565,original
plg-372.txt,org-314.txt,0.2841,0,original
plg-372.txt,org-318.txt,0.2837,0.0453,original
plg-372.txt,org-302.txt,0.2751,0.0645,original
plg-372.txt,org-385.txt,0.2743,0.0642,original
plg-372.txt,org-334.txt,0.2703,0.0548,original
plg-372.txt,org-389.txt,0.2699,0.0712,original
plg-372.txt,org-312.txt,0.2674,0.0512,original
plg-372.txt,org-331.txt,0.2548,0.0594,original
plg-372.txt,org-315.txt,0.2505,0.021,original
plg-372.txt,org-320.txt,0.2504,0.06,original
plg-372.txt,org-354.txt,0.243,0.0214,original
plg-372.txt,org-300.txt,0.2408,0.0528,original
plg-372.txt,org-353.txt,0.2357,0.0349,original
